Artist,Track,Album,Album_type,Stream,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Tempo_category,Duration_ms,Views,Likes,Comments,Licensed,official_video
Meek Mill,Sharing Locations (feat. Lil Baby & Lil Durk),Expensive Pain,album,134470753.0,0.681,0.63,C# / Db,-5.585,0.0385,0.00383,0.139,0.183,151.951,Allegro,161053.0,46652381.0,493579.0,14071.0,False,True
Meek Mill,Blue Notes,DC4,album,103909193.0,0.515,0.431,E,-8.251,0.257,0.665,0.147,0.184,141.392,Allegro,227809.0,48117884.0,340539.0,8517.0,False,True
Meek Mill,Ima Boss (feat. Rick Ross),"MMG Presents: Self Made, Vol. 1",compilation,115217985.0,0.37,0.87,F,-2.09,0.271,0.0415,0.604,0.331,79.092,Andante,250240.0,116573585.0,597026.0,27477.0,True,True
Meek Mill,Dangerous (feat. Jeremih and PnB Rock),Championships,album,146908103.0,0.734,0.493,C,-7.528,0.308,0.0467,0.0477,0.562,86.043,Andante,233750.0,93263162.0,632113.0,9087.0,False,True
Meek Mill,Litty (feat. Tory Lanez),DC4,album,165278148.0,0.592,0.701,A# / Bb,-4.014,0.0858,0.0451,0.327,0.282,129.501,Allegro,280615.0,34723919.0,294856.0,8302.0,False,True
Armaan Malik,Pehla Pyaar,Kabir Singh,compilation,83904984.0,0.607,0.713,E,-5.105,0.03,0.56,0.101,0.611,124.868,Allegro,272533.0,70407364.0,677200.0,9518.0,True,True
Armaan Malik,Sun Maahi,Sun Maahi,single,7651549.0,0.323,0.608,G,-9.166,0.162,0.378,0.114,0.186,177.179,Presto,169404.0,20375640.0,139839.0,41756.0,False,True
Armaan Malik,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")",2016 Shinning Star - Armaan Malik,compilation,63362401.0,0.299,0.447,D# / Eb,-7.862,0.0383,0.858,0.097,0.321,121.723,Allegro,174039.0,207396949.0,1571994.0,35646.0,True,True
Armaan Malik,Tu / You,Tu/You - Spotify Singles,single,21773395.0,0.717,0.471,A,-7.971,0.0348,0.792,0.327,0.426,110.026,Moderato / Allegretto,142511.0,28106384.0,266825.0,54308.0,False,True
Armaan Malik,Main Rahoon Ya Na Rahoon,Main Rahoon Ya Na Rahoon,single,49852433.0,0.55,0.488,F# / Gb,-8.059,0.0284,0.718,0.126,0.301,136.025,Allegro,309458.0,343733875.0,2504468.0,72222.0,True,True
Armaan Malik,Kaun Tujhe (Armaan Malik Version),Kaun Tujhe (Armaan Malik Version),single,24680747.0,0.492,0.411,D,-9.616,0.03,0.749,0.191,0.187,107.939,Andante,160485.0,12335129.0,182645.0,4894.0,True,True
Armaan Malik,Sau Aasmaan,Baar Baar Dekho (Original Motion Picture Soundtrack),single,46720545.0,0.63,0.729,F# / Gb,-4.93,0.0287,0.123,0.0786,0.44,127.919,Allegro,234737.0,111024285.0,607284.0,11477.0,True,True
Armaan Malik,Naina,Khoobsurat,single,23303838.0,0.495,0.556,D# / Eb,-7.49,0.041,0.638,0.123,0.366,159.996,Vivace,225569.0,44000799.0,335129.0,3498.0,True,True
Armaan Malik,Buttabomma - Telugu,Ala Vaikunthapurramuloo,single,60979825.0,0.666,0.644,B,-8.964,0.145,0.753,0.124,0.89,115.1,Moderato / Allegretto,198783.0,815259705.0,5271260.0,316780.0,True,True
Mother Mother,Verbatim,Touch Up,album,203837074.0,0.827,0.58,G,-6.809,0.327,0.309,0.148,0.492,78.011,Andante,168320.0,153156.0,6572.0,174.0,False,False
Mother Mother,Hayloft,O My Heart,album,366632319.0,0.527,0.922,A,-2.666,0.0728,0.00475,0.422,0.49,95.975,Andante,181680.0,2633223.0,179245.0,2115.0,True,True
Mother Mother,Hayloft II,Inside (Deluxe),album,113669772.0,0.326,0.866,A,-4.541,0.101,0.0044,0.0912,0.172,178.181,Presto,215040.0,10292911.0,372779.0,5438.0,True,True
Mother Mother,Burning Pile,O My Heart,album,239577236.0,0.516,0.755,F,-3.724,0.0383,0.0633,0.107,0.165,140.099,Allegro,262173.0,180704.0,10480.0,277.0,True,True
Mother Mother,Arms Tonite,O My Heart,album,155537902.0,0.687,0.646,E,-3.841,0.039,0.0973,0.161,0.323,139.978,Allegro,216667.0,9971768.0,181032.0,5305.0,True,True
Mother Mother,Oh Ana,Touch Up,album,129262924.0,0.512,0.525,F,-7.152,0.0429,0.672,0.112,0.337,128.054,Allegro,197080.0,7617817.0,128141.0,3745.0,True,True
Mother Mother,Problems,Eureka,album,60022442.0,0.629,0.85,C# / Db,-3.653,0.0261,0.00802,0.155,0.526,104.033,Andante,207533.0,4853195.0,92280.0,1621.0,False,False
Mother Mother,Body,O My Heart,album,97150730.0,0.596,0.633,A# / Bb,-3.602,0.0594,0.131,0.343,0.473,148.09,Allegro,213573.0,18615363.0,282759.0,10038.0,True,True
Mother Mother,Wrecking Ball,O My Heart,album,52889205.0,0.664,0.797,G,-4.473,0.0362,0.194,0.337,0.284,97.004,Andante,194320.0,126783.0,5265.0,147.0,True,True
Mother Mother,Ghosting,O My Heart,album,84488060.0,0.606,0.618,B,-5.1,0.0258,0.325,0.108,0.237,92.061,Andante,285987.0,7578.0,576.0,38.0,False,False
benny blanco,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),single,172373567.0,0.762,0.861,C,-3.296,0.0955,0.0185,0.264,0.955,120.048,Moderato / Allegretto,172714.0,48726477.0,2843124.0,200546.0,True,True
benny blanco,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,album,1424962511.0,0.632,0.686,F# / Gb,-7.665,0.243,0.549,0.2,0.329,89.949,Andante,170770.0,632403061.0,2781145.0,34795.0,False,True
benny blanco,Lonely (with benny blanco),Justice,album,684528195.0,0.619,0.241,B,-7.102,0.046,0.9,0.116,0.0719,79.461,Andante,149190.0,161000882.0,4215843.0,160635.0,True,True
benny blanco,Graduation (with Juice WRLD),FRIENDS KEEP SECRETS 2,album,311567992.0,0.728,0.643,C,-5.353,0.248,0.109,0.123,0.62,155.009,Allegro,176213.0,57322626.0,1067632.0,53303.0,False,True
benny blanco,Roses (with Juice WRLD feat. Brendon Urie),FRIENDS KEEP SECRETS,album,430732075.0,0.612,0.601,G# / Ab,-7.089,0.164,0.168,0.117,0.525,147.018,Allegro,223543.0,11024403.0,139220.0,5225.0,False,False
benny blanco,Real Shit (with benny blanco),Real Shit (with benny blanco),single,106581223.0,0.703,0.703,C# / Db,-4.672,0.133,0.605,0.12,0.697,76.017,Adagio,183783.0,10028453.0,382011.0,54559.0,False,True
benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",single,322183360.0,0.541,0.468,A# / Bb,-4.039,0.362,0.404,0.358,0.69,95.266,Andante,158027.0,238005242.0,2516664.0,60135.0,True,True
benny blanco,Unlearn (with Gracie Abrams),FRIENDS KEEP SECRETS 2,album,50201510.0,0.505,0.217,A# / Bb,-12.269,0.16,0.896,0.107,0.209,138.199,Allegro,154808.0,2246021.0,67561.0,1827.0,False,True
benny blanco,You (with Marshmello & Vance Joy),FRIENDS KEEP SECRETS 2,album,119836430.0,0.667,0.572,B,-6.416,0.041,0.054,0.109,0.272,103.077,Andante,169094.0,3814916.0,71937.0,2133.0,False,True
benny blanco,Eastside (with Halsey & Khalid) - Acoustic,Eastside (with Halsey & Khalid) [Acoustic],single,47300625.0,0.689,0.491,A,-6.042,0.0317,0.711,0.172,0.868,90.011,Andante,173005.0,632403061.0,2781145.0,34795.0,False,True
Carlos Rivera,Color Esperanza 2020,Color Esperanza 2020,single,89466323.0,0.591,0.785,A,-7.768,0.161,0.161,0.126,0.785,106.002,Andante,217547.0,24706327.0,557111.0,17598.0,False,False
Carlos Rivera,Te Esperaba,Guerra (+ Sessions Recorded at Abbey Road),album,136809230.0,0.44,0.464,F# / Gb,-6.722,0.0268,0.655,0.109,0.24,83.922,Andante,213493.0,224844067.0,1099290.0,23599.0,True,True
Carlos Rivera,Que Lo Nuestro Se Quede Nuestro,Yo Creo,album,223227803.0,0.464,0.444,E,-8.583,0.027,0.488,0.166,0.294,144.092,Allegro,222827.0,280636012.0,929332.0,18309.0,True,True
Carlos Rivera,¿Cómo Pagarte?,Yo Creo,album,171007432.0,0.395,0.601,G# / Ab,-5.322,0.0384,0.51,0.0801,0.35,179.511,Presto,211947.0,162798211.0,709146.0,13294.0,True,True
Carlos Rivera,Me Muero,Guerra (+ Sessions Recorded at Abbey Road),album,150333470.0,0.51,0.572,F# / Gb,-6.153,0.0262,0.28,0.113,0.529,142.062,Allegro,196040.0,261918800.0,1026148.0,22758.0,True,True
Carlos Rivera,Un Viaje a Todas Partes,Un Viaje a Todas Partes,single,1740234.0,0.584,0.513,B,-6.646,0.0281,0.657,0.111,0.363,91.981,Andante,203836.0,4002656.0,59214.0,3257.0,True,True
Carlos Rivera,100 Años,Crónicas de una Guerra,album,108239027.0,0.548,0.568,A,-4.46,0.0292,0.675,0.0916,0.735,83.308,Andante,185080.0,144975461.0,1158067.0,30052.0,True,True
Carlos Rivera,Solo Tú,El Hubiera No Existe,album,85505500.0,0.469,0.728,F# / Gb,-3.436,0.0271,0.294,0.097,0.281,161.874,Vivace,211627.0,108013929.0,386594.0,6719.0,True,True
Carlos Rivera,Otras Vidas,Yo Creo,album,92325885.0,0.508,0.521,F# / Gb,-5.937,0.0276,0.34,0.0961,0.238,143.884,Allegro,212093.0,117224144.0,398862.0,9296.0,True,True
Carlos Rivera,Un Viaje a Todas Partes - Versión Acústica,Un Viaje a Todas Partes (Versión Acústica),single,3027965.0,0.588,0.554,B,-9.355,0.0349,0.697,0.132,0.494,87.123,Andante,210000.0,4002656.0,59214.0,3257.0,True,True
Gerardo Ortiz,Tranquilito,Décimo Aniversario,album,144085564.0,0.858,0.634,C,-4.058,0.0286,0.518,0.236,0.909,110.03,Moderato / Allegretto,164360.0,84011354.0,506017.0,7243.0,True,True
Gerardo Ortiz,Pasado Pisado,Haciendo Magia,album,22642734.0,0.661,0.525,G,-10.398,0.0705,0.489,0.215,0.52,105.226,Andante,156597.0,23062767.0,90104.0,378.0,True,True
Gerardo Ortiz,Mañana Voy A Conquistarla,El Primer Ministro,album,68717770.0,0.52,0.748,G# / Ab,-5.222,0.0901,0.269,0.117,0.596,82.206,Andante,145560.0,19152583.0,113950.0,1395.0,False,False
Gerardo Ortiz,Quién Se Anima,Archivos de Mi Vida,album,88487324.0,0.841,0.639,G,-5.908,0.0694,0.451,0.0626,0.982,119.95,Moderato / Allegretto,97240.0,185354362.0,483643.0,10786.0,True,True
Gerardo Ortiz,Fuiste Mía,Hoy Más Fuerte,album,107362136.0,0.747,0.556,C,-5.997,0.0302,0.223,0.132,0.903,119.989,Moderato / Allegretto,131853.0,1464423.0,15173.0,809.0,False,False
Gerardo Ortiz,El Mundo Es Tuyo (En Vivo),Morir y Existir En Vivo,album,27400093.0,0.371,0.86,F,-1.986,0.11,0.646,0.442,0.883,178.78,Presto,187973.0,17481173.0,92360.0,202.0,True,True
Gerardo Ortiz,Tal Como Eres,Tal Como Eres,single,48677828.0,0.503,0.611,A# / Bb,-5.464,0.0308,0.589,0.105,0.738,183.883,Presto,230803.0,180128292.0,712093.0,15160.0,False,True
Gerardo Ortiz,El Gabito,El Gabito,single,11836735.0,0.689,0.811,B,-2.499,0.0399,0.362,0.353,0.91,113.93,Moderato / Allegretto,163422.0,3541990.0,54845.0,907.0,True,True
Gerardo Ortiz,Perdóname,Archivos de Mi Vida,album,64052416.0,0.509,0.383,A# / Bb,-7.709,0.0551,0.679,0.0464,0.778,151.851,Allegro,200387.0,200136678.0,757627.0,13376.0,False,False
Gerardo Ortiz,Dámaso,El Primer Ministro,album,119027394.0,0.579,0.841,D,-4.073,0.0324,0.314,0.199,0.964,165.934,Vivace,159027.0,2598377.0,9877.0,450.0,False,False
Pierce The Veil,King For A Day,Collide With The Sky,album,261791716.0,0.403,0.965,F# / Gb,-2.238,0.0964,3.81e-05,0.341,0.431,112.363,Moderato / Allegretto,236293.0,154449027.0,1436557.0,88186.0,True,True
Pierce The Veil,A Match Into Water,Collide With The Sky,album,111994650.0,0.371,0.979,C# / Db,-2.701,0.144,0.0002,0.516,0.473,196.058,Presto,212547.0,114545.0,5006.0,121.0,False,False
Pierce The Veil,Bulls In The Bronx,Collide With The Sky,album,102505042.0,0.472,0.925,F# / Gb,-3.545,0.15,0.000394,0.0826,0.338,159.989,Vivace,267867.0,59974218.0,500754.0,26861.0,True,True
Pierce The Veil,Hell Above,Collide With The Sky,album,67876805.0,0.48,0.977,F# / Gb,-1.993,0.117,0.000463,0.355,0.331,129.999,Allegro,223547.0,26853310.0,246661.0,12242.0,True,True
Pierce The Veil,Emergency Contact,Emergency Contact,single,7924529.0,0.541,0.826,D# / Eb,-4.214,0.0361,0.000469,0.711,0.402,113.03,Moderato / Allegretto,240000.0,1118751.0,39455.0,2336.0,False,True
Pierce The Veil,Pass The Nirvana,Pass The Nirvana,single,17354146.0,0.543,0.895,D,-4.576,0.0881,0.00098,0.155,0.623,143.007,Allegro,197374.0,1666132.0,71993.0,3060.0,False,True
Pierce The Veil,Caraphernelia,Selfish Machines,album,83183581.0,0.531,0.984,D# / Eb,-3.767,0.0652,0.0017,0.361,0.386,107.036,Andante,268480.0,58236502.0,411312.0,32271.0,True,True
Pierce The Veil,Even When I’m Not With You,Even When I’m Not With You,single,1881711.0,0.257,0.625,F,-5.842,0.0293,0.00014,0.0969,0.323,169.022,Vivace,174146.0,330297.0,16445.0,1201.0,False,True
Pierce The Veil,Bulletproof Love,Selfish Machines,album,87198138.0,0.452,0.964,F# / Gb,-2.877,0.0792,0.00205,0.205,0.464,144.048,Allegro,237400.0,29023333.0,209331.0,14546.0,True,True
Pierce The Veil,Hold On Till May,Collide With The Sky,album,60951211.0,0.46,0.91,D# / Eb,-3.71,0.0525,0.000585,0.0735,0.327,73.019,Adagio,278587.0,8098615.0,74138.0,6319.0,False,False
Skepta,Show Out (with Skepta & Pop Smoke),Man On The Moon III: The Chosen,album,184016800.0,0.619,0.589,C# / Db,-6.531,0.124,0.43,0.378,0.158,143.896,Allegro,174960.0,14966866.0,283021.0,7004.0,True,True
Skepta,Wow (feat. Skepta & Naira Marley),"More Love, Less Ego",album,8378938.0,0.947,0.652,F# / Gb,-4.292,0.233,0.156,0.0651,0.447,110.031,Moderato / Allegretto,179800.0,908872.0,20256.0,1062.0,False,False
Skepta,Papi Chulo,Papi Chulo,single,174692315.0,0.866,0.563,F# / Gb,-6.965,0.102,0.187,0.0888,0.309,127.905,Allegro,161668.0,37349202.0,576201.0,7442.0,True,True
Skepta,Warm - Remix,Warm (Remix),single,6217206.0,0.87,0.65,D,-7.706,0.385,0.418,0.118,0.726,142.975,Allegro,187972.0,3687267.0,64350.0,2056.0,False,True
Skepta,Energy (Stay Far Away),Energy (Stay Far Away),single,101173887.0,0.836,0.614,G# / Ab,-4.543,0.311,0.345,0.088,0.603,101.97,Andante,199521.0,61183441.0,353573.0,7709.0,True,True
Skepta,Greaze Mode,Ignorance is Bliss,album,79921792.0,0.781,0.72,F# / Gb,-8.347,0.165,0.112,0.153,0.403,150.074,Allegro,168400.0,12994179.0,184246.0,5301.0,True,True
Skepta,Shutdown,Konnichiwa,album,109313785.0,0.656,0.746,G,-4.716,0.314,0.126,0.508,0.824,104.044,Andante,188939.0,57773262.0,499252.0,18855.0,False,False
Skepta,Dimension (feat. Skepta & Rema),Dimension (feat. Skepta & Rema),single,27652940.0,0.561,0.722,E,-6.437,0.068,0.173,0.175,0.173,103.099,Andante,234027.0,11054230.0,106421.0,3605.0,True,True
Skepta,That's Not Me,Konnichiwa,album,93087424.0,0.827,0.854,C,-3.43,0.238,0.334,0.073,0.869,139.089,Allegro,185968.0,19946217.0,171860.0,4625.0,False,False
Skepta,What Do You Mean?,Ignorance is Bliss,album,42511736.0,0.738,0.521,D,-8.909,0.495,0.0482,0.108,0.379,192.003,Presto,211120.0,6042795.0,49727.0,540.0,True,True
TAEYANG,"눈,코,입 (Eyes, Nose, Lips)",RISE,album,112300290.0,0.63,0.516,C,-5.759,0.0379,0.736,0.264,0.254,143.786,Allegro,229990.0,237696728.0,2443798.0,94634.0,True,True
TAEYANG,Wedding Dress,Solar,album,42325809.0,0.729,0.669,C,-4.73,0.0347,0.122,0.129,0.707,133.943,Allegro,242747.0,72453804.0,500450.0,38544.0,True,True
TAEYANG,링가링가 (RINGA LINGA),RISE,album,36450721.0,0.584,0.845,C# / Db,-3.029,0.066,0.0858,0.124,0.393,141.018,Allegro,227021.0,138130315.0,1295454.0,53205.0,True,True
TAEYANG,I Need A Girl (Feat. G-DRAGON),Solar,album,23896510.0,0.706,0.531,B,-7.021,0.0438,0.471,0.092,0.555,115.018,Moderato / Allegretto,219307.0,10597209.0,113265.0,8856.0,True,True
TAEYANG,Only Look At Me (나만 바라봐),Solar International,album,10209447.0,0.707,0.675,D,-5.165,0.0336,0.27,0.332,0.859,140.048,Allegro,240920.0,20500922.0,163041.0,10373.0,True,True
TAEYANG,WHITE NIGHT,WHITE NIGHT,album,7312763.0,0.509,0.658,C,-5.086,0.0954,0.048,0.393,0.511,146.676,Allegro,85586.0,5224769.0,234662.0,10176.0,True,True
TAEYANG,Wedding Dress - English Version,Solar International,album,11762680.0,0.693,0.634,C,-5.863,0.0499,0.068,0.104,0.525,133.946,Allegro,247960.0,10042732.0,83440.0,3056.0,False,False
TAEYANG,"EYES, NOSE, LIPS - JPN","EYES, NOSE, LIPS",single,21337636.0,0.644,0.535,C,-5.112,0.0375,0.65,0.0706,0.277,143.886,Allegro,232067.0,237696728.0,2443798.0,94634.0,True,True
TAEYANG,WAKE ME UP,WHITE NIGHT,album,11352899.0,0.577,0.513,A# / Bb,-5.996,0.0292,0.0298,0.114,0.195,78.014,Andante,199458.0,12171333.0,403127.0,20359.0,True,True
ONE OK ROCK,Wherever you are,Niche Syndrome,album,111223367.0,0.379,0.69,E,-4.79,0.0549,0.0286,0.335,0.288,173.716,Vivace,295600.0,14124801.0,60148.0,2127.0,False,False
ONE OK ROCK,Stand Out Fit In,Eye of the Storm,album,82807791.0,0.615,0.841,B,-5.352,0.0416,0.0178,0.133,0.316,126.026,Allegro,214573.0,53563658.0,710965.0,25413.0,False,True
ONE OK ROCK,The Beginning,JINSEI KAKETE BOKU WA,album,83605275.0,0.36,0.983,C,-2.352,0.101,8.83e-05,0.111,0.279,182.058,Presto,292733.0,200767418.0,1008010.0,40621.0,False,True
ONE OK ROCK,Yokubou ni michita seinendan,Zeitakubyō,album,35222921.0,0.554,0.752,B,-5.473,0.0303,0.0479,0.364,0.694,87.985,Andante,202200.0,122362.0,1922.0,28.0,False,False
ONE OK ROCK,We Are,Ambitions,album,44642136.0,0.41,0.834,F,-5.375,0.054,0.0651,0.115,0.333,147.982,Allegro,255400.0,30742074.0,415468.0,11066.0,False,True
ONE OK ROCK,Let Me Let You Go,Luxury Disease,album,11781243.0,0.533,0.831,F,-3.696,0.0609,0.00804,0.0975,0.741,96.091,Andante,180212.0,6282580.0,102238.0,3509.0,False,True
ONE OK ROCK,Wasted Nights,Eye of the Storm,album,56626092.0,0.556,0.833,F,-5.29,0.0402,0.0156,0.0659,0.374,125.07,Allegro,224747.0,9163312.0,112043.0,3304.0,True,True
ONE OK ROCK,Save Yourself,Luxury Disease,album,18522654.0,0.503,0.849,F,-2.709,0.0615,0.00428,0.0667,0.762,165.096,Vivace,197995.0,2939351.0,61444.0,1627.0,True,True
ONE OK ROCK,Heartache,35xxxv (Deluxe Edition),album,36880504.0,0.415,0.689,C# / Db,-6.486,0.0302,0.154,0.0637,0.245,143.043,Allegro,265213.0,66401852.0,437274.0,14046.0,False,True
ONE OK ROCK,Vandalize,Luxury Disease,album,10938961.0,0.569,0.917,A# / Bb,-4.538,0.0575,0.00458,0.221,0.582,133.965,Allegro,194696.0,2854972.0,93940.0,2491.0,True,True
Kacey Musgraves,Rainbow,Golden Hour,album,184541571.0,0.581,0.197,D# / Eb,-7.697,0.0329,0.88,0.107,0.349,130.367,Allegro,214293.0,27443019.0,255558.0,10212.0,True,True
Kacey Musgraves,Butterflies,Golden Hour,album,149563915.0,0.689,0.614,E,-6.137,0.0306,0.252,0.178,0.411,141.97,Allegro,219053.0,18309950.0,146840.0,4073.0,True,True
Kacey Musgraves,Slow Burn,Golden Hour,album,127967302.0,0.555,0.43,D,-9.105,0.0295,0.462,0.0869,0.274,147.613,Allegro,246133.0,644222.0,5411.0,300.0,False,False
Kacey Musgraves,Follow Your Arrow,Same Trailer Different Park,album,116272468.0,0.448,0.649,F,-5.925,0.0434,0.418,0.0976,0.575,195.925,Presto,199640.0,32639584.0,233923.0,7753.0,True,True
Kacey Musgraves,Golden Hour,Golden Hour,album,106395109.0,0.611,0.555,F# / Gb,-6.372,0.0274,0.0952,0.11,0.413,88.969,Andante,198453.0,4124639.0,38744.0,1279.0,True,True
Kacey Musgraves,Merry Go 'Round,Same Trailer Different Park,album,90796428.0,0.651,0.466,F# / Gb,-9.403,0.0305,0.541,0.116,0.326,86.953,Andante,206893.0,16114601.0,100388.0,2721.0,True,True
Kacey Musgraves,Easy (with Kacey Musgraves feat. Mark Ronson),Easy (with Kacey Musgraves feat. Mark Ronson),single,82820643.0,0.581,0.674,G# / Ab,-7.09,0.033,0.00187,0.128,0.488,143.005,Allegro,213572.0,9324652.0,217549.0,6728.0,True,True
Kacey Musgraves,Glittery - From The Kacey Musgraves Christmas Show,The Kacey Musgraves Christmas Show,album,45804091.0,0.509,0.307,C# / Db,-9.616,0.0307,0.874,0.701,0.392,85.471,Andante,143467.0,1348868.0,34516.0,686.0,True,True
Kacey Musgraves,All Is Found - Kacey Musgraves Version,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),compilation,69858767.0,0.438,0.19,F,-13.573,0.0289,0.954,0.117,0.106,153.02,Allegro,183735.0,5401834.0,58150.0,0.0,True,True
Kacey Musgraves,High Horse,Golden Hour,album,103380309.0,0.725,0.674,B,-5.254,0.0363,0.0325,0.0531,0.773,120.057,Moderato / Allegretto,213693.0,9163356.0,94547.0,4470.0,True,True
Lee Brice,Soul,Hey World,album,79741982.0,0.789,0.642,B,-8.304,0.0352,0.357,0.0985,0.755,121.003,Allegro,167680.0,9651814.0,60040.0,1739.0,True,True
Lee Brice,One Of Them Girls,Hey World,album,244453632.0,0.643,0.79,E,-6.079,0.0461,0.29,0.107,0.808,95.981,Andante,188893.0,83258368.0,393372.0,4808.0,True,True
Lee Brice,Rumor,Lee Brice,album,264279399.0,0.655,0.56,A,-6.857,0.0486,0.749,0.115,0.599,140.975,Allegro,198440.0,15429313.0,61266.0,775.0,True,True
Lee Brice,I Hope You’re Happy Now,Carly Pearce,album,163825379.0,0.591,0.815,A# / Bb,-4.725,0.0366,0.168,0.142,0.306,118.024,Moderato / Allegretto,198689.0,48535511.0,247177.0,5102.0,True,True
Lee Brice,Hard To Love,Hard 2 Love,album,234280018.0,0.638,0.722,A,-6.177,0.0332,0.0119,0.189,0.469,103.017,Andante,224293.0,70935969.0,304505.0,3403.0,True,True
Lee Brice,Memory I Don't Mess With,Hey World,album,101221499.0,0.617,0.704,F# / Gb,-7.61,0.0258,0.171,0.0924,0.57,91.541,Andante,180617.0,16149622.0,102246.0,2731.0,True,True
Lee Brice,I Don't Dance,I Don't Dance (Deluxe Edition),album,215123726.0,0.587,0.559,C# / Db,-7.742,0.0321,0.399,0.0992,0.19,92.036,Andante,221173.0,48568444.0,244884.0,3729.0,True,True
Lee Brice,Boy,Lee Brice,album,94780723.0,0.498,0.408,F# / Gb,-7.946,0.0331,0.644,0.0993,0.383,78.942,Andante,198973.0,43491025.0,229004.0,1740.0,True,True
Lee Brice,Love Like Crazy,Love Like Crazy,album,74386088.0,0.535,0.725,A# / Bb,-5.108,0.0275,0.0203,0.176,0.292,78.489,Andante,217387.0,9852613.0,66339.0,1016.0,True,True
Lee Brice,Drinking Class,I Don't Dance (Deluxe Edition),album,127786249.0,0.663,0.53,C# / Db,-9.763,0.0301,0.0886,0.154,0.269,109.003,Moderato / Allegretto,207347.0,19087599.0,97926.0,2045.0,True,True
Crystal Castles,Transgender,(III),album,82359822.0,0.522,0.914,G,-8.285,0.0379,0.000164,0.24,0.0364,137.939,Allegro,184760.0,9737038.0,258283.0,5898.0,False,False
Crystal Castles,Kerosene,(III),album,34563044.0,0.519,0.546,G# / Ab,-9.368,0.0763,0.0827,0.133,0.0862,115.799,Moderato / Allegretto,192000.0,6855634.0,125350.0,2485.0,False,False
Crystal Castles,Vanished,Crystal Castles,album,103837288.0,0.713,0.868,C,-6.644,0.0305,0.00206,0.225,0.641,119.98,Moderato / Allegretto,242960.0,3187985.0,107604.0,931.0,False,False
Crystal Castles,Leni (Crystal Castles vs GoodBooks),Control Freaks (The Remixes),album,53913233.0,0.642,0.641,F# / Gb,-6.619,0.0312,0.0627,0.0627,0.55,119.938,Moderato / Allegretto,256400.0,5207001.0,142962.0,0.0,True,True
Crystal Castles,Crimewave,Crystal Castles,album,140564255.0,0.746,0.691,E,-7.533,0.0403,0.184,0.205,0.888,119.982,Moderato / Allegretto,258453.0,8544843.0,240024.0,4874.0,True,True
