Artist,Track,Album,Album_type,Stream,Danceability,Energy,Key,Key_name,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Tempo_category,Duration_ms,Licensed,official_video
Mainstreet,Mal Sei Falar de Amor,Mal Sei Falar de Amor,single,10433911.0,0.743,0.549,1,C# / Db,-5.285,0.0595,0.106,0.0877,0.376,119.923,Moderato / Allegretto,128000.0,True,True
Jack Harlow,Churchill Downs (feat. Drake),Come Home The Kids Miss You,album,96287041.0,0.71,0.522,11,B,-9.102,0.36,0.615,0.11,0.37,96.448,Andante,309327.0,True,True
AP Dhillon,Wo Noor,Two Hearts Never Break The Same,single,26341421.0,0.761,0.554,1,C# / Db,-8.119,0.0854,0.193,0.0802,0.555,92.52,Andante,199420.0,False,True
Parokya Ni Edgar,Pangarap Lang Kita,Middle-Aged Juvenile Novelty Pop Rockers,album,41176764.0,0.731,0.332,3,D# / Eb,-10.751,0.033,0.513,0.115,0.364,118.042,Moderato / Allegretto,194947.0,False,False
Dropkick Murphys,The Dirty Glass,Blackout,album,18080318.0,0.338,0.936,2,D,-4.022,0.109,0.069,0.101,0.474,142.961,Allegro,217867.0,False,False
The Animals,"It's All over Now, Baby Blue",Before We Were so Rudely Interrupted,album,10607719.0,0.655,0.449,2,D,-9.61,0.0358,0.395,0.0852,0.28,117.067,Moderato / Allegretto,282773.0,True,True
Rekha Bhardwaj,Genda Phool,Delhi-6,album,13320608.0,0.734,0.355,10,A# / Bb,-10.605,0.083,0.296,0.124,0.584,193.922,Presto,168240.0,True,True
Danny Ocean,Dembow,54+1,album,456703145.0,0.802,0.744,6,F# / Gb,-5.968,0.078,0.0807,0.0917,0.45,99.983,Andante,215083.0,True,True
Outlawz,Real Talk,Outlaw 4 Life: 2005 A.P.,album,14823445.0,0.671,0.596,5,F,-5.117,0.341,0.0984,0.228,0.551,93.514,Andante,229507.0,False,False
Kontra K,Letzte Träne,Sie wollten Wasser doch kriegen Benzin,album,82960492.0,0.705,0.919,8,G# / Ab,-5.087,0.244,0.435,0.168,0.607,134.029,Allegro,175922.0,True,True
Pouya,Death by Dishonor,Death by Dishonor,single,81162216.0,0.81,0.735,8,G# / Ab,-4.522,0.171,0.00454,0.115,0.134,119.994,Moderato / Allegretto,192000.0,True,True
La Mosca Tse-Tse,"Muchachos, Ahora Nos Volvimos a Ilusionar","Muchachos, Ahora Nos Volvimos a Ilusionar",single,20740957.0,0.699,0.871,7,G,-4.776,0.0621,0.283,0.0867,0.927,109.975,Moderato / Allegretto,141237.0,False,False
Dwele,Brandi,Sketches Of A Man,album,848497.0,0.768,0.572,1,C# / Db,-8.533,0.29,0.62,0.126,0.469,89.057,Andante,204427.0,False,False
Ice Cube,Check Yo Self - Remix,Bootlegs And B-Sides,compilation,202886849.0,0.934,0.735,1,C# / Db,-6.668,0.251,0.031,0.107,0.768,101.368,Andante,273107.0,True,True
Grupo Frontera,911 - En Vivo,911 (En Vivo),single,23998725.0,0.641,0.517,0,C,-5.472,0.0673,0.528,0.136,0.642,127.902,Allegro,175424.0,False,False
bbno$,pogo,pogo,single,14107222.0,0.729,0.973,4,E,-2.761,0.0759,0.0424,0.333,0.687,124.957,Allegro,207360.0,True,True
La Santa Grifa,No Me Hablen De Penas,No Me Hablen de Penas,single,29206125.0,0.647,0.464,10,A# / Bb,-8.813,0.303,0.197,0.195,0.879,186.211,Presto,115329.0,True,True
Lenin Ramírez,Joaquín,Joaquín,single,4387887.0,0.553,0.581,7,G,-3.354,0.0887,0.576,0.147,0.925,110.166,Moderato / Allegretto,209625.0,False,True
Westside Gunn,"The Fly who couldn't Fly straight (feat. Tyler, The Creator)",Hitler Wears Hermes 8: Side B,album,12858894.0,0.46,0.825,7,G,-6.295,0.296,0.451,0.0865,0.515,81.342,Andante,105185.0,True,True
Racionais MC's,A Vida É Desafio,"Nada Como um Dia Após o Outro Dia, Vol. 1 & 2",album,47682412.0,0.702,0.918,0,C,-5.352,0.416,0.81,0.203,0.555,151.42,Allegro,433200.0,True,True
Imanbek,Ocean Of Tears,Ocean Of Tears,single,6793540.0,0.726,0.823,2,D,-6.789,0.0571,0.111,0.0813,0.151,120.99,Moderato / Allegretto,184463.0,True,True
Kacey Musgraves,Rainbow,Golden Hour,album,184541571.0,0.581,0.197,3,D# / Eb,-7.697,0.0329,0.88,0.107,0.349,130.367,Allegro,214293.0,True,True
Godsmack,Surrender,Surrender,single,3837142.0,0.563,0.949,0,C,-4.568,0.13,0.00632,0.335,0.724,170.022,Vivace,220839.0,True,True
Madvillain,Raid,Madvillainy,album,39094279.0,0.419,0.871,11,B,-6.432,0.468,0.715,0.211,0.577,201.451,Prestissimo,150520.0,False,False
Mijares,El Privilegio De Amar,El Privilegio De Amar,album,5909002.0,0.515,0.426,2,D,-7.935,0.0351,0.692,0.121,0.319,184.145,Presto,236493.0,True,True
Helene Fischer,Herzbeben,Helene Fischer (Deluxe Version),album,78007343.0,0.687,0.693,6,F# / Gb,-4.856,0.0569,0.0124,0.108,0.442,128.03,Allegro,205653.0,True,True
JAY-Z,No Church In The Wild,Watch The Throne (Deluxe),album,293182456.0,0.654,0.75,8,G# / Ab,-7.509,0.105,0.246,0.167,0.557,92.78,Andante,272507.0,True,True
Eraserheads,Alapaap,Circus,album,30011527.0,0.331,0.749,6,F# / Gb,-12.076,0.0674,0.0638,0.108,0.291,147.92,Allegro,263000.0,True,True
NEFFEX,Destiny,Destiny: The Collection,album,94663784.0,0.861,0.58,9,A,-7.571,0.0505,0.0172,0.0545,0.874,130.006,Allegro,206769.0,True,True
Bob Sinclar,Rock This Party - Everybody Dance Now,Rock This Party (Everybody Dance Now),single,85941513.0,0.893,0.823,5,F,-3.708,0.122,0.0714,0.0509,0.902,128.009,Allegro,245467.0,False,False
Willy William,Como Te Llamas (feat. Willy William),Il giorno in cui ho smesso di pensare,album,4830189.0,0.81,0.795,11,B,-5.517,0.0464,0.0117,0.0537,0.685,129.12,Allegro,165581.0,True,True
Jerry Rivera,Nada Sin Ti,Abriendo Puertas,album,26880361.0,0.741,0.465,0,C,-12.241,0.0413,0.694,0.0605,0.858,85.744,Andante,272200.0,True,True
Trey Songz,Say Aah (feat. Fabolous),Ready (Deluxe),album,114858969.0,0.724,0.87,1,C# / Db,-3.614,0.113,0.00453,0.833,0.81,93.01,Andante,207547.0,True,True
Brytiago,Netflixxx,Netflixxx,single,159143328.0,0.703,0.615,6,F# / Gb,-5.647,0.119,0.691,0.131,0.637,134.82,Allegro,219008.0,True,True
Afrojack,Sad (feat. Afrojack),Sad (feat. Afrojack),single,103107764.0,0.717,0.716,3,D# / Eb,-5.485,0.0432,0.0421,0.0699,0.206,125.064,Allegro,161280.0,True,True
James Horner,"My Heart Will Go On - Love Theme from ""Titanic""",Titanic: Special Edition,album,37846515.0,0.338,0.103,1,C# / Db,-21.472,0.0315,0.798,0.124,0.04,98.531,Andante,310733.0,False,False
Los Prisioneros,La Voz de los '80,La Voz de los '80 (Edición 30 Años),album,24364820.0,0.519,0.951,4,E,-6.556,0.124,0.0546,0.0581,0.933,178.2,Presto,248225.0,False,False
Atif Aslam,Pehli Nazar Mein,Race (Original Motion Picture Soundtrack),album,50493480.0,0.488,0.57,9,A,-5.602,0.0775,0.251,0.107,0.668,169.702,Vivace,312893.0,True,True
Rage Against The Machine,Renegades Of Funk,Renegades,album,126439211.0,0.651,0.908,2,D,-4.019,0.0577,0.00184,0.384,0.769,123.851,Allegro,274160.0,True,True
Ghostemane,Flesh,N / O / I / S / E,album,72642185.0,0.666,0.7,0,C,-5.497,0.283,0.0379,0.105,0.294,145.046,Allegro,79271.0,True,True
Cem Adrian,Bana Unutmayı Anlat,Bana Unutmayı Anlat,single,16257692.0,0.551,0.724,3,D# / Eb,-8.8,0.0622,0.212,0.129,0.427,95.025,Andante,192166.0,False,True
Kendrick Lamar,HUMBLE.,DAMN.,album,1786283585.0,0.908,0.621,1,C# / Db,-6.638,0.102,0.000282,0.0958,0.421,150.011,Allegro,177000.0,True,True
Ankit Tiwari,Tu Hai Ki Nahi,Roy,album,29459883.0,0.535,0.754,10,A# / Bb,-4.77,0.0562,0.458,0.302,0.435,143.862,Allegro,333922.0,True,True
Gryffin,Lose Your Love (with Matt Maeson),Alive,album,6076687.0,0.507,0.879,0,C,-3.666,0.134,0.0152,0.123,0.434,149.949,Allegro,211318.0,True,True
Redman,Time 4 Sumaksion,Whut? Thee Album,album,19525021.0,0.847,0.807,11,B,-7.548,0.378,0.185,0.514,0.698,102.857,Andante,204800.0,False,False
Joan Sebastian,Sentimental,Afortunado,album,92696236.0,0.719,0.46,8,G# / Ab,-5.827,0.0332,0.891,0.081,0.881,108.479,Andante,167515.0,False,False
A$AP Ferg,WAM,Floor Seats,album,53201111.0,0.838,0.624,1,C# / Db,-4.557,0.228,0.0624,0.217,0.117,95.937,Andante,157587.0,True,True
Night Lovell,Deira City Centre,Concept Vague,album,105402443.0,0.676,0.656,7,G,-5.54,0.0446,0.00286,0.162,0.147,100.106,Andante,196827.0,True,True
Red Velvet,Queendom,Queendom - The 6th Mini Album,single,90929100.0,0.695,0.896,5,F,-1.24,0.0847,0.179,0.0626,0.508,119.959,Moderato / Allegretto,181760.0,True,True
La Sonora Dinamita,Se Me Perdió la Cadenita,"14 Cañonazos Bailables, Vol. 21",compilation,24736043.0,0.636,0.778,9,A,-5.737,0.0322,0.11,0.0847,0.896,96.409,Andante,155363.0,False,False
The Kinks,Waterloo Sunset,Something Else (Deluxe),album,95115792.0,0.512,0.69,1,C# / Db,-6.969,0.0249,0.162,0.167,0.417,107.839,Andante,194216.0,False,True
Alejandro Fernández,Inexperto En Olvidarte,Inexperto En Olvidarte,single,8003078.0,0.549,0.548,10,A# / Bb,-5.698,0.0321,0.233,0.0789,0.714,81.622,Andante,185213.0,True,True
Pedro Capó,Color Esperanza 2020,Color Esperanza 2020,single,89466323.0,0.591,0.785,9,A,-7.768,0.161,0.161,0.126,0.785,106.002,Andante,217547.0,False,False
Chicago,Hard Habit to Break - 2006 Remaster,Chicago 17 (Expanded & Remastered),album,41629893.0,0.584,0.612,2,D,-5.833,0.0283,0.448,0.171,0.402,81.182,Andante,283733.0,True,True
Sheila On 7,Hari Bersamanya,Berlayar,album,27546852.0,0.63,0.68,9,A,-4.556,0.0294,0.312,0.194,0.792,119.984,Moderato / Allegretto,232707.0,True,True
DVRST,Dream Space,Dream Space,single,29170435.0,0.781,0.696,2,D,-6.069,0.113,0.137,0.573,0.293,107.996,Andante,171466.0,False,True
UB40,Higher Ground,Promises And Lies,album,32547543.0,0.799,0.504,2,D,-12.874,0.045,0.074,0.118,0.92,101.067,Andante,261240.0,False,False
Electric Light Orchestra,Telephone Line,A New World Record,album,66782900.0,0.467,0.367,9,A,-8.164,0.0298,0.771,0.0847,0.205,70.856,Adagio,280360.0,False,False
Vince Gill,When I Call Your Name,When I Call Your Name,album,21200106.0,0.506,0.11,5,F,-17.615,0.0307,0.35,0.139,0.208,70.554,Adagio,255133.0,True,True
Cardenales De Nuevo León,Quiero Que Sepas,Ranchero,album,68634733.0,0.841,0.619,8,G# / Ab,-7.265,0.0465,0.344,0.141,0.831,101.542,Andante,170840.0,True,True
Bruce Springsteen,Hungry Heart,The River,album,167452018.0,0.641,0.894,8,G# / Ab,-7.41,0.0273,0.0857,0.157,0.972,109.823,Moderato / Allegretto,199453.0,True,True
Grateful Dead,Franklin's Tower - 2013 Remaster,Blues for Allah (2013 Remaster),album,16152755.0,0.832,0.472,2,D,-14.403,0.0646,0.716,0.0824,0.889,99.29,Andante,274942.0,True,True
Rosa Linn,KING,KING,single,2136306.0,0.598,0.555,0,C,-7.407,0.0295,0.508,0.304,0.353,152.101,Allegro,203089.0,True,True
Insane Clown Posse,Imma Kill U,Bang! Pow! Boom! Blue,album,5847848.0,0.937,0.94,10,A# / Bb,-2.759,0.201,0.257,0.235,0.752,107.987,Andante,270640.0,True,True
Bronco,Que Te Han Visto Llorar,Indomable,album,24150655.0,0.616,0.464,9,A,-13.795,0.034,0.0947,0.0929,0.645,80.06,Andante,185693.0,False,False
Fleetwood Mac,Gypsy,Greatest Hits,compilation,213673856.0,0.622,0.54,5,F,-13.99,0.0261,0.017,0.265,0.847,130.879,Allegro,264907.0,True,True
Twenty One Pilots,Tear in My Heart,Blurryface,album,436667768.0,0.655,0.632,2,D,-4.802,0.0489,0.0189,0.0722,0.447,120.113,Moderato / Allegretto,188493.0,True,True
Bob Seger,Old Time Rock & Roll,Stranger In Town,album,238058307.0,0.714,0.937,6,F# / Gb,-2.947,0.0399,0.206,0.0731,0.964,124.13,Allegro,194147.0,True,True
Lamp,秋の惑星 -Opening-,秋の惑星、ハートはナイトブルー。,album,1562864.0,0.54,0.382,0,C,-18.607,0.105,0.985,0.194,0.344,94.21,Andante,66730.0,False,False
Mobb Deep,Survival of the Fittest,The Infamous,album,173612237.0,0.813,0.703,11,B,-5.077,0.268,0.125,0.237,0.241,94.828,Andante,224533.0,False,False
Wiz Khalifa,"Young, Wild & Free (feat. Bruno Mars)",Mac and Devin Go to High School (Music from and Inspired by the Movie),album,1138123751.0,0.553,0.652,0,C,-6.685,0.206,0.0897,0.111,0.551,94.505,Andante,207347.0,False,True
Nas,If I Ruled the World (Imagine That) (feat. Lauryn Hill),It Was Written,album,211269912.0,0.879,0.564,10,A# / Bb,-7.682,0.247,0.0474,0.0519,0.523,93.908,Andante,282373.0,True,True
Tulsi Kumar,"Lagdi Lahore Di (From ""Street Dancer 3D"")",Enchantic Tulsi Kumar,album,64467110.0,0.786,0.797,6,F# / Gb,-4.063,0.0414,0.233,0.0861,0.454,95.014,Andante,215368.0,True,True
Alceu Valença,Anunciação,Melim: Melhores do Meu 2020,compilation,85710030.0,0.539,0.745,9,A,-7.854,0.0278,0.451,0.103,0.779,99.901,Andante,288160.0,False,True
Darius Rucker,Beers And Sunshine,Beers And Sunshine,single,67830406.0,0.57,0.645,5,F,-5.816,0.0304,0.134,0.147,0.677,81.084,Andante,178279.0,True,True
Van Morrison,Someone Like You,Poetic Champions Compose,album,42727041.0,0.474,0.351,7,G,-8.296,0.0286,0.382,0.0802,0.235,140.804,Allegro,249627.0,True,True
Eric Church,Record Year,Mr. Misunderstood,album,181449064.0,0.589,0.641,5,F,-8.12,0.0838,0.205,0.0864,0.57,160.031,Vivace,179347.0,True,True
Omar Varela,Hace Calor,Hace Calor,single,51409305.0,0.905,0.55,5,F,-6.466,0.0674,0.239,0.0817,0.362,129.976,Allegro,201197.0,True,True
Angel Y Khriz,La Vecina,Showtime,album,3011106.0,0.848,0.867,11,B,-5.001,0.0493,0.083,0.0693,0.961,93.992,Andante,189227.0,True,True
Grupo Yndio,Melodía Desencadenada,Serie Sensacional Regional Mexican Yndio,album,10793263.0,0.219,0.491,0,C,-5.024,0.0313,0.479,0.114,0.213,189.423,Presto,229080.0,False,False
Plan B,Frikitona,Frikitona - Single,single,104897502.0,0.947,0.874,2,D,-3.813,0.176,0.316,0.372,0.835,120.063,Moderato / Allegretto,183182.0,False,False
Sam Feldt,Call On Me (feat. Georgia Ku),Call On Me (feat. Georgia Ku),single,32210935.0,0.662,0.794,6,F# / Gb,-4.239,0.0533,0.171,0.0883,0.641,104.951,Andante,192000.0,False,False
Ñengo Flow,Hoy (feat. Bad Bunny),Real G4 Life Vol. 3,album,74075456.0,0.675,0.681,5,F,-4.495,0.151,0.23,0.132,0.553,141.87,Allegro,234272.0,True,True
Miky Woodz,Ganas Sobran,Cambio de Clima,album,91906468.0,0.803,0.597,9,A,-4.144,0.127,0.369,0.0998,0.688,85.056,Andante,237920.0,True,True
Marca MP,Tu,Flores,single,28161758.0,0.518,0.409,9,A,-8.781,0.0492,0.444,0.194,0.764,72.338,Adagio,153548.0,False,True
Kyla,You Ain't Mine - Acoustic Version,You Ain’t Mine (Acoustic Version),single,181862.0,0.477,0.397,6,F# / Gb,-9.158,0.0772,0.84,0.122,0.439,98.554,Andante,187600.0,True,True
America,Daisy Jane,Hearts,album,8365512.0,0.52,0.208,0,C,-17.092,0.0319,0.84,0.0996,0.282,90.1,Andante,186467.0,False,False
Jhené Aiko,While We're Young,Trip,album,223210260.0,0.649,0.791,2,D,-6.013,0.193,0.104,0.108,0.811,128.023,Allegro,236160.0,True,True
AYLIVA,Bei Nacht,Weisses Herz,album,30068505.0,0.629,0.458,5,F,-7.159,0.0374,0.14,0.263,0.0758,77.525,Andante,174000.0,True,True
Los Acosta,Separados,Album de Oro,album,14296641.0,0.688,0.698,4,E,-8.256,0.0244,0.0615,0.107,0.634,108.057,Andante,192653.0,False,False
Slipknot,Duality,Vol. 3: The Subliminal Verses,album,525198814.0,0.354,0.982,4,E,-3.026,0.168,0.000237,0.204,0.194,143.772,Allegro,252613.0,True,True
The Black Keys,Little Black Submarines,El Camino,album,88309636.0,0.365,0.466,2,D,-7.514,0.0418,0.161,0.106,0.487,95.163,Andante,251267.0,True,True
Foster The People,Don't Stop (Color on the Walls),Torches,album,123365142.0,0.611,0.948,1,C# / Db,-3.751,0.0753,0.00183,0.0969,0.79,133.004,Allegro,174920.0,True,True
Ivete Sangalo,Color Esperanza 2020,Color Esperanza 2020,single,89466323.0,0.591,0.785,9,A,-7.768,0.161,0.161,0.126,0.785,106.002,Andante,217547.0,False,False
Queens of the Stone Age,Make It Wit Chu,Era Vulgaris,album,114871335.0,0.704,0.811,9,A,-5.308,0.0277,0.355,0.13,0.578,91.97,Andante,290493.0,True,True
Popcaan,Toni-Ann Singh (feat. Popcaan),"Love, Damini",album,13102720.0,0.67,0.607,5,F,-6.44,0.444,0.396,0.238,0.863,199.666,Presto,175677.0,True,True
Alan Jackson,Remember When,Playlist: The Very Best Of Alan Jackson,compilation,104962016.0,0.559,0.301,2,D,-10.522,0.0294,0.708,0.152,0.25,125.584,Allegro,270680.0,True,True
Clairo,Bags,Immunity,album,165137692.0,0.742,0.546,1,C# / Db,-7.694,0.0315,0.172,0.115,0.868,104.996,Andante,260520.0,False,True
Celia Cruz,La Negra Tiene Tumbao,La Negra Tiene Tumbao,album,68231856.0,0.799,0.843,11,B,-4.424,0.053,0.0338,0.199,0.96,110.726,Moderato / Allegretto,253347.0,True,True
Chuck Berry,You Never Can Tell,St. Louis To Liverpool,album,190093048.0,0.525,0.852,7,G,-9.519,0.222,0.731,0.218,0.884,157.404,Vivace,161907.0,False,False
Gibbs,Pokolenie ale to QMPLE,Pokolenie ale to QMPLE,single,2121601.0,0.631,0.677,2,D,-6.57,0.112,0.331,0.226,0.417,130.214,Allegro,210547.0,True,True
Tommee Profitt,Soldier,Cinematic Songs (Vol. 1),album,41737833.0,0.614,0.304,9,A,-9.76,0.0325,0.242,0.131,0.0785,83.957,Andante,225000.0,True,True
Omar Apollo,Want U Around (feat. Ruel),Apolonio,album,51121838.0,0.571,0.443,0,C,-6.76,0.0451,0.3,0.101,0.621,143.923,Allegro,247720.0,True,True
Journey,Stone in Love,Escape (Bonus Track Version),album,55675934.0,0.488,0.871,7,G,-9.447,0.0781,0.00472,0.676,0.518,118.986,Moderato / Allegretto,265560.0,False,False
Purple Disco Machine,Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor] - Purple Disco Machine & Lorenz Rhode Remix,Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor] [Purple Disco Machine & Lorenz Rhode Remix],single,10939395.0,0.721,0.666,9,A,-6.38,0.0373,0.0794,0.134,0.861,123.019,Allegro,208093.0,True,True
Gojira,Amazonia,Fortitude,album,17848858.0,0.382,0.954,9,A,-4.831,0.0417,0.00038,0.244,0.513,181.933,Presto,300783.0,True,True
Jimi Hendrix,Crosstown Traffic,Electric Ladyland,album,59822511.0,0.486,0.963,0,C,-5.586,0.129,0.248,0.158,0.533,113.133,Moderato / Allegretto,146573.0,False,False
Naresh Iyer,Naan Sonnadhum Mazhai,Mayakkam Enna,single,8021606.0,0.768,0.702,1,C# / Db,-7.566,0.0661,0.0124,0.299,0.685,90.015,Andante,329912.0,False,False
João Gilberto,The Girl From Ipanema - Single Version,Getz/Gilberto (Expanded Edition),album,23420301.0,0.696,0.17,5,F,-16.603,0.0385,0.943,0.106,0.523,130.967,Allegro,167533.0,False,False
Reyli Barba,Amor del Bueno (with Miguel Bosé),Bien Acompañado,album,19012635.0,0.58,0.583,1,C# / Db,-6.966,0.0293,0.577,0.109,0.332,132.016,Allegro,245013.0,True,True
Chris Brown,Monalisa,Monalisa,single,44683570.0,0.828,0.726,10,A# / Bb,-6.389,0.0419,0.106,0.103,0.67,113.017,Moderato / Allegretto,212976.0,False,False
Pantera,Becoming,Far Beyond Driven,album,21143251.0,0.578,0.896,0,C,-5.699,0.0497,0.00104,0.126,0.576,129.843,Allegro,185093.0,False,False
Oliver Heldens,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),single,36981245.0,0.686,0.892,10,A# / Bb,-3.186,0.0498,0.0577,0.0838,0.752,126.03,Allegro,157206.0,True,True
Romeo Santos,Odio (feat. Drake),"Fórmula, Vol. 2 (Deluxe Edition)",album,312452095.0,0.802,0.725,0,C,-5.965,0.0676,0.574,0.0821,0.598,128.04,Allegro,225000.0,False,False
Patrick Watson,Je te laisserai des mots,Je te laisserai des mots,single,427523589.0,0.303,0.187,2,D,-16.757,0.0356,0.989,0.101,0.213,132.731,Allegro,160853.0,True,True
Macklemore & Ryan Lewis,Otherside (feat. Fences) [Ryan Lewis Remix],VS. Redux,single,56622076.0,0.612,0.568,4,E,-8.555,0.0743,0.523,0.217,0.23,116.247,Moderato / Allegretto,346164.0,True,True
"Tito ""El Bambino""",Flow Natural,Top Of The Line,album,97291951.0,0.831,0.789,0,C,-5.498,0.0661,0.121,0.328,0.827,101.035,Andante,173867.0,True,True
Hungria Hip Hop,Cruzeiro da Revoada,Universo Particular,single,45087382.0,0.869,0.5,6,F# / Gb,-7.188,0.143,0.521,0.132,0.818,123.126,Allegro,222603.0,True,True
Ryan Lewis,Wing$,The Heist,album,190481949.0,0.399,0.599,3,D# / Eb,-6.987,0.204,0.363,0.188,0.0903,73.052,Adagio,299600.0,True,True
Cascada,Everytime We Touch - Yanou's Candlelight Mix,Everytime We Touch (Premium Edition),album,26979809.0,0.445,0.173,5,F,-11.068,0.0356,0.928,0.243,0.305,113.882,Moderato / Allegretto,195773.0,False,False
Mrs. GREEN APPLE,ブルーアンビエンス,ブルーアンビエンス,single,11273712.0,0.647,0.906,0,C,-3.803,0.0374,0.0337,0.116,0.73,106.485,Andante,250773.0,True,True
Leo Santana,Não Se Vá,Não Se Vá,single,2392699.0,0.693,0.862,10,A# / Bb,-3.151,0.0474,0.612,0.11,0.846,135.013,Allegro,158222.0,True,True
Eric Prydz,Pjanoo - Radio Edit,Pjanoo,single,116695381.0,0.605,0.874,7,G,-4.949,0.0295,0.000563,0.112,0.836,125.99,Allegro,157432.0,True,True
Los Invasores De Nuevo León,Clave 7,Corridos De Pegue,album,25000805.0,0.499,0.536,7,G,-10.578,0.133,0.0899,0.0384,0.853,195.444,Presto,219827.0,False,False
"Sergio Vega ""El Shaka""",Soy Tu Amante Y Que,Millonario De Amor,album,11966138.0,0.69,0.571,10,A# / Bb,-1.9,0.0293,0.16,0.321,0.867,140.143,Allegro,214293.0,False,False
Julio Jaramillo,No Me Toquen Ese Vals,El Ruiseñor de America,album,11354707.0,0.708,0.407,0,C,-7.86,0.0424,0.709,0.0938,0.53,146.999,Allegro,152353.0,False,False
John Denver,We Wish You A Merry Christmas,A Christmas Together,album,51130997.0,0.677,0.353,9,A,-15.636,0.0716,0.814,0.0904,0.777,84.535,Andante,65347.0,False,False
ZAYN,Trampoline (with ZAYN),Melt (Deluxe),album,454098750.0,0.619,0.459,7,G,-5.782,0.0334,0.56,0.137,0.498,126.803,Allegro,184280.0,False,True
Asees Kaur,Jaan Ban Gaye,"Jaan Ban Gaye (From ""Khuda Haafiz"")",single,65105484.0,0.537,0.419,11,B,-11.585,0.0414,0.76,0.107,0.292,132.261,Allegro,211674.0,True,True
Cavetown,Juliet,Animal Kingdom,album,196325861.0,0.546,0.586,6,F# / Gb,-8.488,0.0313,0.00346,0.0562,0.364,131.778,Allegro,278991.0,True,True
French Montana,Je M'appelle (feat. Tion Wayne & French Montana) - Remix,Je M'appelle (Remix),single,26220322.0,0.761,0.773,11,B,-4.57,0.238,0.152,0.63,0.947,141.174,Allegro,150213.0,False,True
Randy Travis,Better Class of Losers,High Lonesome,album,11436871.0,0.59,0.686,7,G,-6.998,0.0364,0.194,0.2,0.733,179.387,Presto,160360.0,True,True
Lamb of God,Hourglass,Ashes of the Wake (15th Anniversary),album,20992137.0,0.347,0.982,2,D,-3.399,0.128,0.00235,0.375,0.146,115.64,Moderato / Allegretto,240183.0,False,False
XXXTENTACION,Revenge,17,album,841922171.0,0.746,0.251,11,B,-16.169,0.259,0.782,0.106,0.18,139.999,Allegro,120027.0,True,True
Cults,Gilded Lily,Offering,album,83194819.0,0.4,0.571,11,B,-6.534,0.0288,0.468,0.519,0.146,61.859,Adagio,212736.0,True,True
Eduardo Costa,Ainda Tô Aí - Ao Vivo,Fora da Lei (Ao Vivo),album,33200221.0,0.682,0.712,6,F# / Gb,-6.22,0.0281,0.628,0.826,0.778,138.056,Allegro,195243.0,True,True
